Mes;Día;Provincia;Establecimiento;NICA;Total Vales;Total Entregados;Total Cancelados;Total Incidencias;Total Devoluciones
Noviembre;15;Granada;Farmacia Garrido CB;'022978;1;0;1;0;0
Noviembre;15;Granada;Farmacia Mingorance;'022683;1;1;0;0;0
Noviembre;15;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;2;2;0;0;0
Noviembre;15;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;4;1;3;0;0
Noviembre;15;Granada;Farmacia Blanca Calero, Ana María;'022714;1;1;0;0;0
Noviembre;15;Cordoba;Farmacia Cruz Baena, Juan de Dios;'018239;6;5;1;0;0
Noviembre;15;Cordoba;Farmacia ORTEGA GALLEGO, ANTONIO J.;'004990;6;3;3;0;0
Noviembre;15;Cordoba;FARMACIA PANIAGUA MORUNO, FRANCISCO y PANIAGUA MERCHAN, JAVIER;'018380;1;0;1;0;0
Noviembre;15;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;1;1;0;0;0
Noviembre;15;Huelva;Farmacia Rite Duque CB;'022322;2;2;0;0;0
Noviembre;15;Huelva;Farmacia García Maestre, Jorge Juan;'023454;1;1;0;0;0
Noviembre;15;Huelva;Farmacia Martin Fernandez, Mercedes;'023119;2;2;0;0;0
Noviembre;15;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;2;0;2;0;0
Noviembre;15;Jaen;Farmacia Pérez Fernández, Juan Luis CB;'004739;1;1;0;0;0
Noviembre;15;Jaen;Farmacia Risquez Madridejos, Juan Pedro;'004816;2;2;0;0;0
Noviembre;15;Jaen;Farmacia Jerez Ortega, José Alberto;'004804;1;1;0;0;0
Noviembre;15;Jaen;FARMACIA SOTO FERNÁNDEZ, EVA MARÍA;'004713;2;1;1;0;0
Noviembre;15;Jaen;Farmacia Tutau Gómez, José Fernando;'004778;1;1;0;0;0
Noviembre;15;Jaen;FARMACIA PILAR Y CONCEPCIÓN GARCÍA C.B.;'004771;1;1;0;0;0
Noviembre;15;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;1;0;1;0;0
Noviembre;16;Sevilla;Farmacia Mañas Alcalde, Luis Francisco;'020120;3;2;0;1;0
Noviembre;16;Sevilla;Farmacia Bernabeu Bou, Rocío;'019976;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Huerta Infantes CB;'019917;4;3;1;0;0
Noviembre;16;Sevilla;Farmacia Montoto Castrillón, Carmen;'020332;3;2;0;0;0
Noviembre;16;Sevilla;Farmacia Fernández Vega CB;'020304;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia Sarmiento Robles, José Luis;'019966;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;4;4;0;0;0
Noviembre;16;Sevilla;Farmacia PICUPHARMA CB;'020577;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Carvajal CB;'020328;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Central CB;'020029;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Fernández-España Romero, Raquel;'020309;1;0;1;0;0
Noviembre;16;Sevilla;Farmacia Díaz Parradela, Manuel Mª;'020670;3;2;1;0;0
Noviembre;16;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;2;1;1;0;0
Noviembre;16;Sevilla;Farmacia Sánchez Jaldón, Miguel Celestino;'020056;1;0;1;0;0
Noviembre;16;Sevilla;Farmacia Gómez Rubio CB;'020377;7;3;4;0;0
Noviembre;16;Sevilla;Farmacia González Ruíz, Consuelo;'020281;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Vera Chavez, Joaquin;'020448;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Jaime Román Alvarado;'019811;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Manuel Rider Pérez;'020476;8;0;8;0;0
Noviembre;16;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Rosa Mª Rodrigo Calvo;'020397;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;2;1;1;0;0
Noviembre;16;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;8;2;6;0;0
Noviembre;16;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;6;0;6;0;0
Noviembre;16;Sevilla;Farmacia Mira Caballos, Sebastián;'020240;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Santa Aurelia CB;'019907;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Franco Madera, Joaquín Manuel;'019915;1;0;1;0;0
Noviembre;16;Sevilla;Farmacia Cruz Joya, Carmen;'020472;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Jiménez Sánchez, José;'020014;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia CAMACHO CORREDERA, JOSE MARIA;'039953;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Gonzalez Ramirez, Mario;'019745;16;1;15;0;0
Noviembre;16;Sevilla;Farmacia Romero Mozo, Mariana;'020427;2;2;0;0;0
Noviembre;16;Sevilla;Farmacia Menayo Mena, Federico;'020270;1;1;0;0;0
Noviembre;16;Sevilla;FARMACIA OJEDA CASARES;'020209;2;1;1;0;0
Noviembre;16;Sevilla;Farmacia Eugenia Morales Cañadas CB;'020459;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Óptica Valdés Arenas C.B.;'020348;1;1;0;0;0
Noviembre;16;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;1;0;1;0;0
Noviembre;16;Sevilla;Farmacia Burgos 9 CB;'034243;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;3;3;0;0;0
Noviembre;16;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;2;0;2;0;0
Noviembre;16;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;2;1;1;0;0
Noviembre;16;Sevilla;Farmacia Ruíz-Tagle Morales, Concepción;'020406;1;1;0;0;0
Noviembre;16;Almeria;Farmacia Sánchez Quesada, José;'019219;2;2;0;0;0
Noviembre;16;Almeria;Farmacia Caparrós y Reina CB;'018823;1;1;0;0;0
Noviembre;16;Almeria;Farmacia SAAVEDRA GONZALEZ, ARACELI;'018930;1;1;0;0;0
Noviembre;16;Almeria;Farmacia Moya Garnica, Ramón;'019120;3;1;1;1;0
Noviembre;16;Almeria;Farmacia Navarro de Oña, María del Mar;'019131;1;1;0;0;0
Noviembre;16;Cadiz;Farmacia Cabrera Medina, Olga;'002328;2;2;0;0;0
Noviembre;16;Cadiz;Farmacia Martínez Díez, Rafael;'002301;5;5;0;0;0
Noviembre;16;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;6;6;0;0;0
Noviembre;16;Cadiz;Farmacia Guerra Castro, Juan Ramón;'002266;5;5;0;0;0
Noviembre;16;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;2;2;0;0;0
Noviembre;16;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;2;1;1;0;0
Noviembre;16;Cadiz;Farmacia Rana Verde CB;'002520;1;1;0;0;0
Noviembre;16;Cadiz;Farmacia Sancho García CB;'002392;6;6;0;0;0
Noviembre;16;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;1;1;0;0;0
Noviembre;16;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;3;3;0;0;0
Noviembre;16;Cadiz;Farmacia Campo-Cossío Criado, Francisco José;'002175;1;1;0;0;0
Noviembre;16;Cadiz;Farmacia Álvarez Ruiz, Encarnación;'002279;1;1;0;0;0
Noviembre;16;Cadiz;Farmacia Socias CB.;'002449;2;2;0;0;0
Noviembre;16;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;3;1;2;0;0
Noviembre;16;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;2;2;0;0;0
Noviembre;16;Cadiz;Farmacia Luna Cardo, Mª de los Angeles;'002476;3;1;2;0;0
Noviembre;16;Cordoba;FARMACIA BUGELLA ALTAMIRANO, ELENA;'004944;2;2;0;0;0
Noviembre;16;Cordoba;Farmacia Cruz Padilla, Práxedes;'018558;8;5;3;0;0
Noviembre;16;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;3;2;1;0;0
Noviembre;16;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;1;1;0;0;0
Noviembre;16;Cordoba;Farmacia ORTEGA GALLEGO, ANTONIO J.;'004990;4;4;0;0;0
Noviembre;16;Cordoba;FARMACIA CASADO FERNANDEZ, ADORACIÓN;'018388;1;1;0;0;0
Noviembre;16;Cordoba;FARMACIA SIERRA HERRERA, ANA Mª;'018059;1;1;0;0;0
Noviembre;16;Huelva;Farmacia Peinado Martinez, Francisco Luis;'022508;1;0;1;0;0
Noviembre;16;Huelva;Farmacia Rite Duque CB;'022322;2;2;0;0;0
Noviembre;16;Huelva;Farmacia Pérez Domínguez CB;'022598;7;2;5;0;0
Noviembre;16;Huelva;Farmacia García Maestre, Jorge Juan;'023454;1;1;0;0;0
Noviembre;16;Huelva;Farmacia Macias Infante, Jose Carlos;'022484;1;1;0;0;0
Noviembre;16;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;2;2;0;0;0
Noviembre;16;Huelva;Farmacia Martin Fernandez, Mercedes;'023119;2;2;0;0;0
Noviembre;16;Granada;Farmacia Roman Merchán CB;'022869;4;0;4;0;0
Noviembre;16;Granada;Farmacia San Francisco de Asís;'041637;10;2;8;0;0
Noviembre;16;Granada;Farmacia Luque Atrio, María Ángeles;'022774;1;1;0;0;0
Noviembre;16;Granada;Farmacia Rancaño Lasso de la Vega-Rancaño Gila;'022838;4;3;1;0;0
Noviembre;16;Granada;Farmacia Galvez Hernández, Alfonso;'022837;2;2;0;0;0
Noviembre;16;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;7;3;4;0;0
Noviembre;16;Granada;Farmacia Ortega García CB.;'022703;4;4;0;0;0
Noviembre;16;Granada;Farmacia Osuna Cerda, Enrique;'022705;3;3;0;0;0
Noviembre;16;Granada;Farmacia Garrido CB;'022978;1;0;1;0;0
Noviembre;16;Granada;Farmacia Mingorance;'022683;1;1;0;0;0
Noviembre;16;Granada;Farmacia González López, Eladio;'022649;3;1;2;0;0
Noviembre;16;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;3;1;1;1;0
Noviembre;16;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;3;0;3;0;0
Noviembre;16;Granada;Farmacia López y Revilla CB;'022961;1;1;0;0;0
Noviembre;16;Granada;Farmacia PEREZ JIMENEZ, JOSE MANUEL;'022923;1;1;0;0;0
Noviembre;16;Granada;Farmacia Jiménez Barrionuevo, Juan Eloy;'022737;1;1;0;0;0
Noviembre;16;Jaen;Farmacia Garrido Olmedo, Juan Enrique;'004776;4;4;0;0;0
Noviembre;16;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;4;2;2;0;0
Noviembre;16;Jaen;Farmacia Pérez Fernández, Juan Luis CB;'004739;1;1;0;0;0
Noviembre;16;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;5;4;1;0;0
Noviembre;17;Sevilla;Farmacia Guillen Jiménez, Adelina;'020147;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Montoto Castrillón, Carmen;'020332;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Sánchez Jaldón, Miguel Celestino;'020056;4;2;2;0;0
Noviembre;17;Sevilla;Farmacia Central CB;'020029;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Muñoz Ruiz, Angel José;'020361;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Mañas Alcalde, Luis Francisco;'020120;1;0;1;0;0
Noviembre;17;Sevilla;Farmacia Fernández Rojo CB;'020363;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Ldas. Eloisa Sánchez y Ana Parejo CB;'020224;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Manuel Rider Pérez;'020476;6;4;2;0;0
Noviembre;17;Sevilla;Farmacia Relimpio Ortega, Fernando Pedro;'020434;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Fernández Vega CB;'020304;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Vera Chavez, Joaquin;'020448;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Murillo Delgado, Francisco;'019856;7;7;0;0;0
Noviembre;17;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Romero Mozo, Mariana;'020427;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia PICUPHARMA CB;'020577;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;1;1;0;0;0
Noviembre;17;Sevilla;FARMACIA MARTÍN ALFARO;'020438;9;3;0;6;0
Noviembre;17;Sevilla;FARMACIA OJEDA CASARES;'020209;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Cruz Joya, Carmen;'020472;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Navarro Mariscal CB;'019909;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Santa Aurelia CB;'019907;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;1;0;1;0;0
Noviembre;17;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;5;5;0;0;0
Noviembre;17;Sevilla;Farmacia Óptica Valdés Arenas C.B.;'020348;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Menayo Mena, Federico;'020270;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Burgos 9 CB;'034243;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Martagón Barrero, Rocío;'020218;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;5;5;0;0;0
Noviembre;17;Sevilla;Farmacia Franco Madera, Joaquín Manuel;'019915;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Fernández Jiménez, Gonzalo;'020254;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Durillo Guerrero, Bartolomé;'020207;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Gutiérrez Aranda, Mª Carmen;'019873;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Villafranca CB;'019962;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Francisco Balsera Pérez;'020439;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Ruíz-Tagle Morales, Concepción;'020406;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;3;2;1;0;0
Noviembre;17;Sevilla;Farmacia Carvajal CB;'020328;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Gómez Rubio CB;'020377;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Jiménez Sánchez, José;'020014;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Álvarez de Sotomayor Paz, María Teresa;'019844;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Rosa Mª Rodrigo Calvo;'020397;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia González Ruíz, Consuelo;'020281;2;2;0;0;0
Noviembre;17;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Santiago Labrador Freire;'020138;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Oblaré Román, María del Mar;'039990;1;1;0;0;0
Noviembre;17;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;4;4;0;0;0
Noviembre;17;Sevilla;Farmacia Campo de las Beatas CB;'020372;3;3;0;0;0
Noviembre;17;Sevilla;Farmacia Mira Caballos, Sebastián;'020240;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;4;4;0;0;0
Noviembre;17;Cadiz;Farmacia Marín Magán, Francisco José;'002421;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Rana Verde CB;'002520;4;3;1;0;0
Noviembre;17;Cadiz;Farmacia Martínez Díez, Rafael;'002301;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Álvarez Ruiz, Encarnación;'002279;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Sancho García CB;'002392;6;6;0;0;0
Noviembre;17;Cadiz;Farmacia Vigo Molina, Ezequiel;'002524;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Díaz Ríos CB;'019105;3;3;0;0;0
Noviembre;17;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;1;1;0;0;0
Noviembre;17;Cadiz;Farmacia Ruíz Fernández de Mesa, Maria Teresa;'002332;3;2;1;0;0
Noviembre;17;Cadiz;Farmacia Campo-Cossío Criado, Francisco José;'002175;1;1;0;0;0
Noviembre;17;Huelva;Farmacia García Maestre, Jorge Juan;'023454;4;4;0;0;0
Noviembre;17;Huelva;Farmacia Martin Fernandez, Mercedes;'023119;1;1;0;0;0
Noviembre;17;Huelva;Farmacia Rite Duque CB;'022322;1;1;0;0;0
Noviembre;17;Huelva;Farmacia Pérez Domínguez CB;'022598;2;1;1;0;0
Noviembre;17;Huelva;Farmacia Peinado Martinez, Francisco Luis;'022508;1;1;0;0;0
Noviembre;17;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;2;2;0;0;0
Noviembre;17;Almeria;Farmacia Navarro de Oña, María del Mar;'019131;3;2;1;0;0
Noviembre;17;Almeria;Farmacia Miranda Membrive, Joaquin;'019079;6;6;0;0;0
Noviembre;17;Almeria;Farmacia Sánchez Quesada, José;'019219;1;1;0;0;0
Noviembre;17;Almeria;Farmacia Caparrós y Reina CB;'018823;5;3;2;0;0
Noviembre;17;Almeria;Farmacia MARTINEZ ROLDAN, C.B.;'019178;1;1;0;0;0
Noviembre;17;Almeria;Farmacia DURBAN ARMENTERAS, CONCEPCION;'018844;1;1;0;0;0
Noviembre;17;Almeria;Farmacia MATEOS HERNANDEZ, CESAR JESUS;'018892;1;1;0;0;0
Noviembre;17;Cordoba;FARMACIA SIERRA HERRERA, ANA Mª;'018059;3;1;1;1;0
Noviembre;17;Cordoba;FARMACIA CASADO FERNANDEZ, ADORACIÓN;'018388;2;2;0;0;0
Noviembre;17;Cordoba;Farmacia ORTEGA GALLEGO, ANTONIO J.;'004990;2;2;0;0;0
Noviembre;17;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;1;1;0;0;0
Noviembre;17;Cordoba;FARMACIA BUGELLA ALTAMIRANO, ELENA;'004944;2;2;0;0;0
Noviembre;17;Cordoba;Farmacia Ortega Medina, Luis Francisco;'004998;1;1;0;0;0
Noviembre;17;Jaen;FARMACIA GONZALEZ PASADAS, RAFAEL;'004787;4;4;0;0;0
Noviembre;17;Jaen;Farmacia Jerez Ortega, José Alberto;'004804;1;1;0;0;0
Noviembre;17;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;7;1;6;0;0
Noviembre;17;Granada;Farmacia Roman Merchán CB;'022869;3;0;3;0;0
Noviembre;17;Granada;Farmacia Iriarte Bustos, María del Carmen;'022615;1;1;0;0;0
Noviembre;17;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;6;1;5;0;0
Noviembre;17;Granada;Farmacia Nuño Álvarez, Rocío;'022692;1;1;0;0;0
Noviembre;17;Granada;Farmacia Ortega García CB.;'022703;4;4;0;0;0
Noviembre;17;Granada;Farmacia VELA BAYONA, FRANCISCO JOSE;'022860;1;1;0;0;0
Noviembre;17;Granada;Farmacia Osuna Cerda, Enrique;'022705;5;5;0;0;0
Noviembre;17;Granada;Farmacia González López, Eladio;'022649;2;0;2;0;0
Noviembre;17;Granada;Farmacia Mingorance;'022683;2;2;0;0;0
Noviembre;17;Granada;Farmacia Vicente Gelabert, María Luisa;'022846;2;2;0;0;0
Noviembre;17;Granada;Farmacia GONZALEZ SANCHEZ, JUAN LUIS;'023059;2;2;0;0;0
Noviembre;17;Granada;Farmacia San Francisco de Asís;'041637;8;0;8;0;0
Noviembre;17;Granada;Farmacia Garrido CB;'022978;1;0;1;0;0
Noviembre;17;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;3;2;1;0;0
Noviembre;17;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;3;0;3;0;0
Noviembre;17;Granada;Farmacia PEREZ JIMENEZ, JOSE MANUEL;'022923;1;1;0;0;0
Noviembre;17;Granada;Farmacia Guiote Ordoñez, Antonio;'022879;1;1;0;0;0
Noviembre;17;Malaga;Farmacia MERIDA GUZMAN, NURIA;'004697;2;2;0;0;0
Noviembre;17;Malaga;Farmacia Florido Alba, Francisco;'004278;1;1;0;0;0
Noviembre;17;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;3;2;1;0;0
Noviembre;18;Sevilla;Farmacia Fernández Tamayo, Julia;'020203;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Navarro Mariscal CB;'019909;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Gutiérrez Aranda, Mª Carmen;'019873;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Leopoldo González Sanz de Andino;'020480;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Sarmiento Robles, José Luis;'019966;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Francisco Balsera Pérez;'020439;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia García-Donas CB;'020011;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Lucas Campos, Fernanda;'020543;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Montoto Castrillón, Carmen;'020332;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;3;3;0;0;0
Noviembre;18;Sevilla;Farmacia Jaime Román Alvarado;'019811;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Santa Aurelia CB;'019907;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Romero Mozo, Mariana;'020427;6;6;0;0;0
Noviembre;18;Sevilla;Farmacia Cruz Joya, Carmen;'020472;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Pablo Neruda CB;'034203;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Benitez Sanchez-Cid, Rafael;'020066;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Mañas Alcalde, Luis Francisco;'020120;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Guisado Pérez, José Antonio;'020556;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Murillo Delgado, Francisco;'019856;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia PICUPHARMA CB;'020577;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Sanabria Ramírez, María;'020048;4;4;0;0;0
Noviembre;18;Sevilla;Farmacia Carvajal CB;'020328;6;6;0;0;0
Noviembre;18;Sevilla;Farmacia Fernández Vega CB;'020304;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia González Ruíz, Consuelo;'020281;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;3;3;0;0;0
Noviembre;18;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;5;5;0;0;0
Noviembre;18;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;6;5;1;0;0
Noviembre;18;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;4;4;0;0;0
Noviembre;18;Sevilla;Farmacia Gómez Rubio CB;'020377;2;1;1;0;0
Noviembre;18;Sevilla;Farmacia Burgos 9 CB;'034243;4;4;0;0;0
Noviembre;18;Sevilla;Farmacia Vera Chavez, Joaquin;'020448;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Manuel Rider Pérez;'020476;2;0;2;0;0
Noviembre;18;Sevilla;Farmacia Huerta Infantes CB;'019917;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Campo de las Beatas CB;'020372;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Álvarez de Sotomayor Paz, María Teresa;'019844;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Villafranca CB;'019962;1;1;0;0;0
Noviembre;18;Sevilla;FARMACIA MARTÍN ALFARO;'020438;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Buzo Sánchez, Luis Guillermo;'039954;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Óptica Valdés Arenas C.B.;'020348;2;2;0;0;0
Noviembre;18;Sevilla;Farmacia Martagón Barrero, Rocío;'020218;5;5;0;0;0
Noviembre;18;Sevilla;Farmacia PONCE GARCÍA MARÍA LUISA;'020124;5;5;0;0;0
Noviembre;18;Sevilla;Farmacia Central CB;'020029;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Velasco Godoy, Antonia Jesús;'019980;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Ruíz-Tagle Morales, Concepción;'020406;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Muñoz Muñoz, Nuria;'040412;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Cerezuela Rodríguez, Mª Reyes;'034219;3;2;1;0;0
Noviembre;18;Sevilla;FARMACIA MARÍA PAZ TORNOS MAURY;'039967;1;1;0;0;0
Noviembre;18;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;3;1;2;0;0
Noviembre;18;Sevilla;Farmacia Troncoso López, Pablo;'020222;1;1;0;0;0
Noviembre;18;Almeria;Farmacia MARTIN-MESTRES MORENO, GUILLERMO;'019038;2;1;1;0;0
Noviembre;18;Almeria;Farmacia Caparrós y Reina CB;'018823;2;2;0;0;0
Noviembre;18;Almeria;Farmacia Navarro de Oña, María del Mar;'019131;2;2;0;0;0
Noviembre;18;Almeria;Farmacia GARCIA BALCAZAR, C.B.;'018915;1;1;0;0;0
